Date,sp500_ret,sp500_ret_5d,nasdaq_ret,vix_level,vix_change,vix_high,usdjpy_ret,usdjpy_level,nk_futures_ret
2024-06-11,0.0027103813151374556,0.01587121276437098,0.008784134188007497,12.850000381469727,0.1100006103515625,0.0,0.0013198800140918898,157.0399932861328,-0.0072731912721705205
2024-06-12,0.008503672791998707,0.012513938601117491,0.015273035793879508,12.039999961853027,-0.8100004196166992,0.0,0.0004139228488619917,157.10499572753906,0.00681233933161951
2024-06-13,0.0023446558536817097,0.015090767356188639,0.0033575430637895476,11.9399995803833,-0.10000038146972656,0.0,-0.0019413302191242376,156.8000030517578,-0.014936805821524346
2024-06-14,-0.000393860697500914,0.015823829775731824,0.0012067490836344952,12.65999984741211,0.7200002670288086,0.0,0.002091855378212104,157.1280059814453,-0.0006480041472265441
2024-06-17,0.007664386564552705,0.020974509463518087,0.00950533124235986,12.75,0.09000015258789062,0.0,0.0026602467521128492,157.54600524902344,-0.0022046427181947603
2024-06-18,0.0025213273947457537,0.020782011971489656,0.0002918145153441021,12.300000190734863,-0.4499998092651367,0.0,0.0009774395674162495,157.6999969482422,0.004938913439043402
2024-06-19,0.0,0.012174808590928565,0.0,,,0.0,0.0010843706552483567,157.87100219726562,0.0
2024-06-20,-0.0025259318472709014,0.007256454265251566,-0.007873631753103294,13.279999732971191,,0.0,0.000551021753422587,157.95799255371094,-0.0018106570098292973
2024-06-21,-0.001562130321101196,0.006079243489500952,-0.001818712036232295,13.199999809265137,-0.07999992370605469,0.0,0.006159911166366383,158.93099975585938,-0.0018139414356050931
2024-06-24,-0.003065171894990004,-0.004633436448266748,-0.01088445649264791,13.329999923706055,0.13000011444091797,0.0,0.005851549900333097,159.86099243164062,0.006100726895119424
2024-06-25,0.003933590015736899,-0.0032312528203717328,0.012621154825899206,12.84000015258789,-0.48999977111816406,0.0,-0.0010946247130523279,159.68600463867188,0.015094826474003398
2024-06-26,0.0015724312002203256,-0.0016639025429019405,0.004939129269155407,12.550000190734863,-0.28999996185302734,0.0,0.0,159.68600463867188,0.0033045246568377262
2024-06-27,0.0009073212238914774,0.0017723175876067643,0.0030058438553957068,12.239999771118164,-0.3100004196166992,0.0,0.005855225451406376,160.62100219726562,0.003800354699772024
2024-06-28,-0.004083652583445674,-0.00075762571413307,-0.007059876784354269,12.4399995803833,0.19999980926513672,0.0,0.00041086944915380563,160.68699645996094,0.005426552246340144
2024-07-01,0.0026755639309195,0.00499639785402084,0.008272964771473212,12.220000267028809,-0.2199993133544922,0.0,0.0013691289622053127,160.90699768066406,-0.0064014057989205675
2024-07-02,0.006195317856513505,0.00726052005842992,0.008359330501992446,12.029999732971191,-0.1900005340576172,0.0,0.0037599093654070437,161.51199340820312,0.018317331985851393
2024-07-03,0.005084444409779065,0.010792478548613982,0.008849250735993186,12.09000015258789,0.06000041961669922,0.0,-4.950471664688649e-05,161.50399780273438,0.009924327006574973
2024-07-04,0.0,0.009876196442079266,0.0,,,0.0,0.0007244674814437246,161.62100219726562,0.0
2024-07-05,0.005448765178485582,0.0195422309612312,0.00904202027187373,12.479999542236328,,0.0,-0.001627266782817327,161.35800170898438,0.00921262744134621
